"est.beta","se","G","R"
2.97199469052362,0.272091377520264,233,3
2.95681999589697,0.248479211753604,234,3
2.54520191181153,0.257771437559841,235,3
2.87053847681429,0.260946912851565,236,3
3.00201878796701,0.264195912455241,237,3
3.00094712317964,0.249753802925063,238,3
2.95113457169332,0.255664445888882,239,3
3.10761869406033,0.264133568201375,240,3
2.90891175753368,0.286464755060912,241,3
2.88376516180025,0.263265902774841,242,3
2.50293480310185,0.273524993257023,243,3
2.99619025267486,0.252683936670756,244,3
3.1338640802349,0.273553143619599,245,3
3.11270855664269,0.248581878342273,246,3
2.81915081003069,0.248511292599947,247,3
2.9313261031029,0.256025645179351,248,3
3.1577453492621,0.264315369788597,249,3
3.34670517688187,0.258216567988844,250,3
2.58907445794416,0.237397837458179,251,2
2.17782467726104,0.669073655826351,4,249
0.308794044759134,1.68937701789936,5,199
2.1945810405895,1.6756535682537,6,165
4.35054131836013,1.16105886280966,7,141
4.09413738122306,1.62473460462058,8,124
1.85779012497131,0.939772336201244,9,110
2.48379511164541,0.924242063446164,10,99
3.05148546495347,0.836533729127452,11,89
1.81440180267353,1.51780005292125,12,82
2.50545639334059,0.85094237779758,13,75
3.48442468787657,1.21282231640451,14,70
2.98524781560656,1.05794881045734,15,65
4.09495245958685,1.03630422264875,16,61
1.79963423707901,0.501978889527539,17,57
2.33200568530275,0.855070544617803,18,54
3.00354967285018,0.858915981123206,19,51
1.28262213733123,0.75567534768639,20,49
1.12360679960273,1.09170315187035,21,46
2.15190018190225,0.69820122669375,22,44
3.1951141942233,0.8931531180281,23,42
2.27535265197575,0.691743025797132,24,40
4.23179699219316,0.666030248233311,25,39
3.11190827020015,0.695380572647273,26,37
4.01745916545318,0.691857373632087,27,36
2.23838676489241,0.724291796566606,28,34
2.50965185495276,0.752513178598307,29,33
2.20082479675732,0.640380441839798,30,32
2.72555271718512,0.798684558573775,31,31
1.57115889797141,0.688214353467341,32,30
2.10745695006329,0.611162065005869,33,29
3.38804706356963,0.668921246619875,34,28
3.56650168474949,0.687109317448124,35,27
2.45432242290776,0.565209603633442,36,26
3.05312201220583,0.762869435085943,37,26
3.61188241124375,0.665002784221674,38,25
3.04330556502117,0.597318347637249,39,24
3.23374190148849,0.49408159360248,40,24
3.27052842119654,0.653038251354016,41,23
2.55591785049743,0.634675302919716,42,22
3.08729096281052,0.623836499172034,43,22
2.99517330753296,0.692715879128951,44,21
2.99526559483878,0.741833245259748,45,21
2.63292745740089,0.556500774655103,46,20
2.96975541222503,0.589017621971164,47,20
3.881960918775,0.62656011144722,48,19
2.20388012867589,0.441781673920341,49,19
2.91208201159238,0.558532244276616,50,19
3.94581538462456,0.550992597837124,51,18
2.39590034976933,0.565576882032951,52,18
3.3111323989532,0.52538444050919,53,17
2.87026991822236,0.500765905020818,54,17
3.22009492595597,0.495225325354234,55,17
2.48447839780613,0.482895148075869,56,16
3.78409076110211,0.501130971615469,57,16
2.90151729387159,0.514165344527713,58,16
3.07073974944736,0.458671231577196,59,15
2.65385282043618,0.526261523180182,60,15
2.57446976443918,0.500410080138757,61,15
2.31221472242544,0.494159906316168,62,15
3.33354991186716,0.553022515220788,63,14
2.61881685869897,0.50380526729335,64,14
3.09813560687881,0.524029396036548,65,14
